0,0,0,28,9,3,2,5,1,0,1,2,1
0,0,0,30,9,2,2,4,1,1,1,2,1
0,0,0,30,9,2,2,5,0,2,1,1,1
0,0,0,29,8,2,2,5,1,1,1,3,0
0,0,0,29,8,2,1,4,1,1,1,2,0
1,0,8,11,10,8,13,11,4,4,1,2,6
11,0,37,11,11,6,13,9,9,4,0,2,6
14,0,17,13,10,7,12,10,10,8,1,0,5
14,0,38,11,9,8,11,9,9,10,1,0,3
12,0,40,4,8,11,9,10,7,9,2,0,4
10,0,43,13,0,10,11,10,10,6,4,2,3
11,0,47,29,0,1,6,4,9,6,3,4,2
12,0,44,19,0,8,8,10,8,6,4,0,1
14,0,20,16,4,7,9,11,7,8,3,0,3
14,0,20,16,9,5,10,11,9,5,2,0,3
13,0,20,15,10,5,10,12,8,5,1,0,4
6,0,0,25,16,4,6,9,9,7,4,4,4
5,0,0,21,15,10,4,5,10,9,5,1,3
9,0,36,15,20,5,5,6,10,5,3,2,3
12,0,35,9,25,2,8,7,9,4,4,2,1
11,0,36,11,27,1,10,9,8,3,4,3,1
10,0,38,11,27,0,12,9,7,3,5,2,0
10,0,18,8,25,2,10,8,9,2,5,2,1
14,0,38,14,20,4,10,7,11,2,4,2,1
14,0,36,15,19,8,10,8,10,4,4,2,2
14,0,35,16,17,8,10,11,7,3,3,1,4
14,0,34,15,15,5,10,11,2,4,2,2,6
8,0,38,8,15,5,9,10,3,4,2,2,5
0,0,0,15,17,7,9,12,7,5,3,2,2
3,0,39,21,4,8,10,8,8,5,3,1,2
9,0,39,22,1,2,7,10,10,4,3,3,3
4,0,40,0,21,14,10,8,3,4,1,2,6
5,0,36,3,6,10,13,12,9,4,1,2,6
8,0,19,6,7,8,12,13,12,5,1,0,3
12,0,17,15,7,3,10,14,14,6,2,0,2
14,0,18,16,7,2,8,13,14,6,3,0,2
14,0,19,11,8,5,10,12,10,7,3,1,1
12,0,40,2,9,12,9,10,9,6,2,0,3
11,0,45,22,0,2,7,6,9,9,4,2,2
2,0,0,28,8,7,6,6,7,6,3,2,2
2,0,0,26,6,5,8,10,9,7,3,2,3
12,0,36,17,10,8,9,11,4,8,3,0,3
14,0,39,16,13,8,10,10,4,8,2,0,3
14,0,19,17,11,8,10,10,6,7,2,0,4
14,0,18,16,9,10,11,10,6,7,2,0,4
11,0,40,7,9,8,12,7,5,5,1,1,4
7,0,25,4,9,6,12,5,7,5,4,4,4
7,0,25,9,8,5,10,6,5,6,3,4,4
9,0,45,18,4,4,6,7,10,5,2,2,3
5,0,36,22,8,5,5,8,8,5,2,3,3
5,0,37,23,8,5,4,6,7,4,3,2,4
2,0,0,20,12,8,8,9,7,6,4,3,4
9,0,35,11,28,8,4,1,11,10,3,1,3
12,0,37,11,27,10,4,1,12,10,4,0,2
11,0,38,9,25,11,4,0,11,10,4,0,2
10,0,18,14,10,13,13,0,3,12,5,0,0
11,0,39,12,12,13,11,0,5,13,4,0,2
9,0,38,5,22,10,0,5,11,12,1,0,6
4,0,41,0,23,12,4,1,9,11,3,2,4
1,0,0,20,13,5,7,13,7,6,3,2,4
10,0,34,19,13,5,7,12,8,6,3,2,3
10,0,37,20,10,5,6,3,8,5,4,2,2
12,0,39,12,16,7,7,7,7,2,3,2,5
14,0,36,15,14,8,7,6,8,4,2,1,4
14,0,36,16,11,10,8,4,8,7,3,1,4
13,0,36,15,16,10,6,3,10,8,2,1,3
11,0,36,11,18,8,5,1,10,8,4,1,3
10,0,35,7,21,8,5,2,9,7,4,2,2
7,0,35,0,24,7,7,1,11,7,5,2,3
5,0,35,0,28,10,8,0,9,10,3,3,3
4,0,36,0,29,12,8,5,4,7,5,3,5
6,0,38,18,2,7,7,7,8,6,2,3,3
2,0,0,24,1,8,7,8,8,7,3,2,4
7,0,42,25,4,5,4,6,7,5,4,0,2
1,0,47,20,2,5,5,7,6,7,3,0,3
0,0,0,28,5,4,5,6,5,5,3,4,0
0,0,0,29,8,2,2,4,1,1,1,2,1
0,0,0,30,9,2,2,3,2,0,1,3,1
0,0,0,30,9,3,1,4,2,0,1,2,2
0,0,0,30,7,2,2,4,1,0,1,2,1
0,0,0,29,7,2,2,5,1,1,1,2,1
0,0,0,30,6,3,2,4,1,0,2,2,0
0,0,0,30,7,2,2,4,1,0,2,2,1
0,0,0,30,9,3,1,4,1,0,1,2,2
