0,0,0,31,18,10,7,10,4,2,2,2,1
0,0,0,31,18,10,7,9,4,3,2,2,0
0,0,0,31,18,10,6,9,4,3,2,3,1
0,0,0,29,10,8,7,8,5,6,3,3,2
1,0,42,21,7,6,6,7,6,5,2,2,3
3,0,39,17,7,4,5,7,9,6,3,2,4
5,0,40,20,7,5,3,5,7,6,3,2,3
8,0,40,25,11,7,5,3,9,6,4,1,1
5,0,0,25,14,7,5,7,9,8,4,3,2
6,0,0,25,16,8,5,6,9,7,4,2,2
12,0,15,22,8,4,4,9,11,8,5,1,2
14,0,10,18,8,5,7,12,11,8,4,0,3
14,0,10,18,8,5,8,12,10,7,3,0,4
14,0,32,16,9,5,9,12,9,7,3,0,5
13,0,38,21,2,5,4,6,10,6,4,2,5
6,0,0,25,12,7,4,4,8,8,4,1,2
3,0,0,27,14,5,4,5,7,6,3,3,2
5,0,39,20,4,3,3,8,8,6,4,2,3
3,0,0,26,11,7,5,9,8,6,2,1,4
13,0,30,18,3,4,7,14,11,8,2,1,4
13,0,10,17,6,4,10,15,13,6,0,0,5
13,0,10,16,6,3,11,14,13,4,0,0,5
13,0,33,7,10,6,13,12,8,3,2,1,3
12,0,38,11,6,5,6,9,10,10,4,4,4
4,0,0,23,13,8,5,5,5,6,3,2,4
5,0,0,23,17,6,7,6,8,6,3,3,3
8,0,19,24,10,6,6,6,5,5,4,2,3
10,0,39,22,7,5,8,6,6,6,5,2,4
12,0,36,9,20,11,9,0,7,10,6,2,0
12,0,15,9,19,12,11,0,5,9,7,2,0
11,0,16,7,19,13,12,0,4,9,7,2,0
10,0,18,7,18,13,12,0,5,9,7,1,0
10,0,8,8,22,12,9,0,8,10,6,0,1
11,0,24,9,24,12,9,0,9,10,6,0,0
5,0,0,12,26,10,7,0,10,9,6,0,0
12,0,33,12,27,7,7,1,11,8,5,0,0
12,0,35,13,29,4,8,4,11,6,4,0,1
12,0,38,13,26,4,8,5,9,4,5,0,1
11,0,39,13,26,4,10,5,8,5,4,0,2
10,0,41,12,26,4,11,4,6,4,4,0,2
9,0,21,11,25,3,10,6,6,1,4,0,3
9,0,23,13,22,4,9,6,7,1,4,0,5
9,0,41,11,22,5,9,5,6,1,4,2,3
7,0,31,8,20,4,9,4,4,2,4,3,3
5,0,42,1,16,5,7,4,8,4,3,5,4
0,0,44,7,9,10,6,4,3,5,3,4,4
0,0,0,31,18,8,5,8,6,5,2,3,2
0,0,0,31,18,8,8,9,4,2,1,1,0
0,0,0,31,20,10,6,10,5,2,1,2,1
0,0,0,31,18,10,8,9,4,2,2,2,1
0,0,0,31,20,10,7,9,5,2,2,2,1
0,0,0,31,20,8,7,8,3,2,1,2,1
0,0,0,31,19,10,6,8,4,2,1,2,1
0,0,0,31,21,10,6,10,3,2,1,2,1
0,0,0,31,19,10,8,10,4,3,1,2,0
0,0,0,31,20,10,6,9,4,2,1,2,1
0,0,0,31,17,10,6,9,4,2,1,2,1
