0,0,0,22,0,1,1,4,1,2,2,4,3
0,0,0,22,0,0,2,4,1,2,3,4,3
0,0,0,20,0,1,1,4,2,3,3,4,3
0,0,0,24,0,4,5,6,4,4,2,1,2
0,0,0,31,14,4,5,4,11,7,3,2,2
1,0,0,31,12,4,6,6,8,6,3,2,3
1,0,0,30,10,5,7,7,8,6,4,3,3
1,0,0,30,11,6,7,6,6,5,3,3,3
6,0,40,29,6,4,5,7,6,4,3,3,4
6,0,40,23,13,5,8,4,10,6,1,2,2
12,0,30,17,12,6,10,8,11,4,3,3,3
14,0,36,14,24,7,10,5,10,2,5,1,1
14,0,36,15,24,5,10,5,11,4,5,1,0
14,0,36,15,23,4,11,6,9,4,5,1,1
13,0,36,16,20,3,12,8,9,1,5,1,2
9,0,36,13,16,1,11,8,9,2,5,1,2
5,0,38,0,21,4,12,9,5,4,3,3,3
3,0,39,4,18,5,5,7,7,7,3,3,4
2,0,18,15,17,8,5,3,5,7,4,2,2
1,0,42,16,12,10,6,4,5,6,3,2,3
1,0,35,14,8,7,6,6,5,6,3,3,4
4,0,0,16,17,12,8,3,7,8,5,2,1
7,0,0,16,22,10,6,3,11,8,4,0,2
8,0,0,16,22,12,7,5,9,8,4,0,2
8,0,0,16,19,12,8,5,7,8,4,0,2
13,0,39,15,16,12,9,6,5,9,3,0,2
6,0,42,6,12,10,8,4,5,7,4,1,4
4,0,9,16,13,7,10,8,13,6,3,1,3
3,0,11,16,11,6,10,7,10,6,3,1,2
6,0,32,1,19,11,12,1,5,7,4,4,2
9,0,33,0,17,10,13,1,6,6,4,4,2
10,0,33,1,14,10,13,3,5,5,4,5,3
9,0,35,0,19,11,12,1,6,8,2,4,3
5,0,38,0,30,8,7,6,7,5,1,4,5
1,0,40,0,30,11,8,6,3,6,3,3,4
10,0,9,20,10,7,6,9,8,6,3,1,4
4,0,0,18,15,8,7,5,5,4,3,2,3
4,0,0,17,18,10,8,7,7,8,3,3,4
11,0,34,16,20,5,9,6,9,1,4,3,2
14,0,37,16,19,8,9,5,10,2,4,1,2
14,0,38,16,18,11,9,7,8,4,4,1,2
14,0,39,16,16,11,9,7,5,5,4,0,4
8,0,0,16,17,10,10,5,4,5,3,0,4
13,0,31,15,21,8,7,4,7,5,2,1,5
12,0,37,13,16,10,7,1,5,6,2,3,3
9,0,40,13,13,8,9,0,4,7,2,3,5
9,0,30,16,6,12,6,2,3,5,3,3,5
11,0,45,26,3,6,8,7,6,6,3,1,2
4,0,0,29,11,7,6,7,8,7,3,3,3
3,0,0,31,15,6,6,6,8,7,4,3,3
1,0,0,30,10,3,6,10,9,4,3,3,4
6,0,40,25,5,7,10,7,5,4,2,2,4
5,0,0,25,3,7,9,10,5,4,3,3,4
8,0,47,27,5,4,4,9,6,2,4,1,4
0,0,47,20,0,5,5,4,5,8,3,3,3
0,0,0,22,0,0,2,4,1,1,2,4,3
0,0,0,22,0,1,0,5,2,1,2,4,3
0,0,0,20,0,1,1,5,1,1,2,4,4
0,0,0,20,0,1,1,4,1,3,2,4,3
0,0,0,22,0,1,0,4,3,2,2,4,4
0,0,0,20,0,1,0,5,2,3,2,5,4
0,0,0,22,0,1,1,4,2,1,2,5,4
