0,0,0,31,17,7,4,7,2,1,0,2,0
0,0,0,31,18,6,3,6,1,1,1,2,1
0,0,0,31,17,6,5,7,1,2,1,2,0
0,0,0,31,16,8,5,7,1,1,1,2,1
0,0,0,31,17,7,4,7,2,1,1,2,1
0,0,0,31,19,7,5,7,1,1,1,2,1
0,0,0,31,16,7,3,6,0,2,2,2,2
0,0,0,31,18,7,4,6,2,2,1,3,0
0,0,0,31,16,7,3,7,1,2,1,2,1
0,0,0,31,15,7,4,5,2,1,1,2,1
0,0,0,31,15,8,5,6,1,1,1,2,0
0,0,0,31,17,6,5,5,0,2,2,2,0
0,0,0,31,17,5,4,6,1,4,3,2,1
3,0,41,22,7,4,9,10,5,3,4,3,2
9,0,6,20,5,5,10,10,5,3,5,3,3
1,0,0,20,6,11,10,9,6,5,3,2,3
9,0,31,15,15,10,9,5,6,8,3,1,3
14,0,32,15,16,10,9,5,5,8,3,1,5
14,0,32,16,12,8,11,9,8,7,2,1,5
14,0,10,16,10,7,11,12,9,7,2,0,6
14,0,10,16,10,6,11,11,9,6,2,0,5
14,0,10,17,12,3,10,10,11,5,3,0,3
14,0,10,16,15,3,12,10,10,5,5,0,3
13,0,10,15,17,4,12,10,9,5,5,0,3
14,0,13,12,14,6,10,9,11,4,3,1,2
13,0,36,6,14,11,11,7,5,6,1,1,4
8,0,42,0,13,10,9,8,10,4,1,2,4
6,0,36,16,7,7,10,8,9,7,3,2,3
2,0,0,22,9,6,8,5,10,6,3,3,4
6,0,10,20,12,7,7,8,8,6,2,3,3
9,0,42,17,8,6,10,7,5,6,2,1,4
9,0,41,0,21,7,7,5,9,6,4,1,2
8,0,18,4,24,1,11,9,10,3,4,3,0
10,0,17,6,23,2,10,9,10,3,5,3,0
11,0,17,7,18,3,12,8,9,3,5,0,1
13,0,38,14,12,3,10,9,13,5,3,1,1
14,0,18,17,8,4,9,11,12,8,3,0,1
14,0,9,18,8,2,10,12,12,8,2,0,2
12,0,12,16,7,3,11,13,12,6,1,0,4
11,0,11,15,6,4,12,14,12,3,1,0,5
10,0,14,18,7,1,10,14,13,4,1,0,5
10,0,36,17,6,1,11,14,13,3,1,0,6
9,0,36,16,6,2,12,14,13,2,1,0,6
9,0,14,16,6,2,12,13,13,2,1,0,6
8,0,12,13,7,4,13,13,11,0,1,0,7
7,0,29,5,9,6,14,10,5,0,2,3,7
7,0,12,2,11,8,14,8,3,0,3,3,7
5,0,11,0,13,10,14,4,1,0,4,4,6
2,0,44,0,17,12,14,8,5,1,2,3,3
0,0,47,0,13,11,13,11,8,7,3,4,3
0,0,29,22,0,3,6,7,6,6,4,4,2
0,0,0,31,15,7,5,6,2,2,2,2,1
0,0,0,31,17,6,3,5,3,1,1,2,1
0,0,0,31,18,7,4,7,2,1,2,2,1
0,0,0,31,18,7,4,6,2,1,1,2,1
0,0,0,31,18,6,3,7,2,1,1,1,1
0,0,0,31,16,6,6,6,1,2,2,2,0
0,0,0,24,10,3,9,7,7,5,3,2,3
8,0,46,18,5,4,11,4,4,5,3,3,4
7,0,38,17,9,11,6,4,5,6,2,3,2
8,0,33,10,9,8,8,8,7,7,4,3,4
13,0,11,14,8,6,12,11,9,10,2,1,3
13,0,11,16,7,3,13,14,11,9,1,0,3
12,0,10,15,7,4,13,13,11,6,1,0,3
12,0,11,9,9,7,12,12,9,8,0,0,4
10,0,36,4,9,8,10,11,9,9,1,1,4
9,0,39,13,0,5,9,11,10,9,4,2,4
9,0,39,25,0,1,4,7,9,7,5,3,4
3,0,0,30,10,6,6,6,9,6,4,2,3
4,0,0,28,9,7,6,8,7,7,3,2,3
9,0,39,22,4,7,9,9,7,8,3,2,4
12,0,36,14,9,14,8,4,2,9,6,0,2
11,0,38,8,12,13,8,2,2,10,6,0,2
10,0,18,7,14,13,8,2,3,11,5,0,2
14,0,19,15,14,13,10,4,4,10,5,0,3
9,0,0,16,13,13,9,8,5,8,5,0,2
14,0,22,16,12,8,8,10,6,5,3,0,3
11,0,43,8,11,5,7,13,6,3,3,1,5
5,0,35,10,11,5,7,8,6,6,2,1,4
1,0,40,15,12,5,4,8,7,3,3,2,4
8,0,6,23,10,6,5,6,9,6,3,2,3
13,0,42,17,9,6,7,10,10,8,3,0,2
14,0,21,13,13,10,10,9,7,6,3,0,2
14,0,22,13,14,11,9,3,5,8,5,1,2
8,0,28,1,14,10,10,4,3,8,4,2,1
2,0,47,3,20,11,5,2,6,8,3,0,2
1,0,42,7,16,11,7,3,6,7,3,2,2
9,0,40,23,10,4,8,8,7,3,3,3,4
9,0,47,20,2,4,8,8,6,1,3,3,4
8,0,16,22,4,8,11,6,5,5,3,4,3
12,0,38,15,10,14,5,1,7,10,4,0,2
14,0,38,17,8,12,7,4,5,11,4,0,3
14,0,39,17,7,8,10,7,5,8,2,0,4
14,0,39,18,6,5,10,9,9,6,2,0,3
14,0,39,17,9,7,9,10,10,4,3,0,3
14,0,22,17,9,6,8,9,12,4,3,0,2
12,0,30,15,15,6,11,9,10,1,3,0,3
11,0,35,13,20,5,11,9,8,0,4,1,2
10,0,38,13,20,4,11,9,8,0,5,0,3
9,0,39,13,21,4,13,7,6,1,4,0,2
10,0,40,14,19,4,12,9,8,0,4,0,2
9,0,41,13,19,5,11,7,8,0,4,0,2
8,0,41,12,20,6,9,6,6,0,4,2,2
7,0,42,11,17,6,9,5,8,0,5,1,4
0,0,42,0,15,11,6,9,7,4,3,5,4
0,0,0,31,16,5,4,6,2,2,2,2,1
0,0,0,31,15,6,4,6,1,2,1,2,1
0,0,0,31,17,6,4,6,1,2,1,1,0
0,0,0,31,17,6,4,7,1,1,1,1,1
0,0,0,31,17,6,4,5,2,1,1,1,2
0,0,0,31,18,7,3,6,2,1,1,2,1
0,0,0,31,17,7,3,5,3,1,1,2,1
0,0,0,31,19,7,4,6,3,0,1,2,1
0,0,0,31,18,7,4,5,2,1,0,2,2
