0,0,0,31,14,3,2,6,1,1,1,2,1
0,0,0,27,13,5,6,9,6,7,3,4,3
0,0,0,28,11,3,4,6,9,4,3,3,2
7,0,40,27,8,6,5,7,6,5,3,1,3
1,0,0,27,7,8,5,5,6,5,3,2,3
2,0,0,26,8,7,7,8,7,5,3,3,3
2,0,0,24,7,7,5,9,9,9,4,2,4
13,0,34,18,8,8,10,9,5,9,2,1,3
14,0,34,17,11,10,10,10,5,8,2,0,4
14,0,34,16,13,11,10,10,6,8,4,0,3
12,0,37,14,12,8,8,8,5,6,3,1,2
6,0,36,1,17,10,9,6,5,6,2,2,6
13,0,35,16,6,8,9,6,6,7,4,0,4
14,0,35,16,6,8,10,8,6,8,2,0,5
11,0,35,2,13,10,11,7,6,7,2,1,4
9,0,35,0,20,10,12,1,7,5,3,5,3
6,0,37,0,30,10,8,3,5,6,3,5,4
6,0,40,0,9,13,11,9,7,7,3,4,5
11,0,7,23,4,6,7,11,7,6,3,3,5
4,0,0,28,10,5,2,7,7,8,3,0,4
3,0,0,29,12,8,2,4,8,8,4,2,5
13,0,34,21,5,2,9,13,11,6,0,1,6
14,0,34,20,6,1,9,13,11,5,0,2,6
13,0,35,20,6,1,9,14,11,4,1,2,6
13,0,36,22,7,0,10,14,11,3,0,2,6
12,0,38,21,5,1,11,14,9,3,1,3,6
11,0,21,16,4,2,13,13,7,2,1,4,6
10,0,26,17,5,1,13,12,6,2,1,4,4
10,0,31,21,5,0,13,12,8,3,1,4,4
10,0,35,18,5,1,12,13,8,3,1,4,6
8,0,37,6,7,6,13,12,4,4,2,3,6
6,0,39,0,17,10,13,3,5,7,2,5,3
4,0,39,0,21,10,12,2,7,6,2,4,4
3,0,41,0,26,10,11,1,5,8,2,4,5
3,0,41,0,24,10,12,3,3,6,2,4,5
2,0,41,0,20,11,12,5,3,7,3,3,5
1,0,36,0,20,12,9,8,5,6,3,2,4
0,0,47,1,2,11,9,8,7,7,4,4,4
0,0,0,30,10,3,4,5,3,3,3,4,2
0,0,0,31,13,4,2,6,1,2,1,2,1
0,0,0,31,13,3,3,4,2,1,1,2,0
0,0,0,31,12,4,1,4,2,1,1,2,0
0,0,0,31,12,4,1,5,1,2,1,3,0
0,0,0,31,14,3,4,5,0,2,1,2,0
0,0,0,31,15,4,2,5,2,2,1,2,0
0,0,0,31,13,3,2,4,3,1,0,2,1
0,0,0,31,13,4,3,4,2,0,1,2,1
0,0,0,31,12,4,3,5,2,1,1,2,0
0,0,0,31,13,4,2,6,1,0,1,2,0
0,0,0,31,13,4,2,5,2,1,1,2,0
