0,0,0,27,2,1,1,5,1,2,1,2,2
0,0,0,27,3,1,1,5,1,1,1,2,1
0,0,0,27,2,1,1,4,1,1,2,2,1
0,0,0,28,3,1,1,4,2,1,1,2,1
0,0,0,28,3,1,1,4,2,1,1,3,2
0,0,0,24,12,5,9,9,6,6,3,2,2
1,0,0,29,6,7,6,5,6,5,3,2,2
1,0,0,29,7,8,7,6,8,6,3,3,3
2,0,0,27,10,8,6,6,7,5,3,3,3
3,0,0,25,8,8,7,8,7,8,3,1,2
14,0,32,18,6,7,8,12,7,9,3,0,4
14,0,35,17,8,6,9,13,8,9,2,0,3
14,0,36,17,8,4,9,14,8,9,1,0,3
8,0,39,7,8,6,10,14,4,6,1,0,5
8,0,37,18,15,5,6,8,8,7,3,2,4
11,0,38,22,9,8,5,7,10,9,3,1,3
5,0,0,23,7,10,5,8,10,9,3,3,3
5,0,0,23,7,7,7,9,8,8,3,3,4
4,0,0,28,10,5,6,9,9,7,3,2,3
1,0,0,29,17,5,2,3,7,7,3,3,3
11,0,15,20,4,10,8,11,6,5,3,4,4
13,0,35,19,6,1,9,12,11,9,1,1,5
14,0,36,18,5,2,9,14,11,7,1,0,5
13,0,37,21,6,1,10,15,11,4,0,1,7
12,0,38,21,6,0,11,13,10,3,0,3,7
12,0,19,21,5,0,13,13,8,2,1,4,6
12,0,21,18,5,0,13,11,9,1,1,5,5
11,0,26,17,4,1,14,11,7,2,1,5,4
11,0,30,21,5,0,12,13,8,3,1,4,5
11,0,34,18,4,1,13,13,7,2,1,5,6
9,0,36,12,5,3,14,9,5,1,2,6,4
8,0,38,1,11,8,13,6,2,3,3,6,4
5,0,38,0,26,11,9,2,7,7,3,4,4
5,0,40,0,25,10,9,2,5,7,3,4,3
4,0,42,0,22,10,11,2,4,7,3,4,3
4,0,32,0,21,10,10,3,4,8,3,4,3
3,0,32,0,19,10,11,3,5,8,3,4,4
1,0,31,0,20,12,10,7,3,8,3,3,5
0,0,30,15,0,6,8,7,9,8,3,3,3
0,0,0,28,2,1,2,5,3,4,2,4,1
0,0,0,28,2,1,1,4,1,0,2,2,1
0,0,0,27,2,1,2,4,1,1,1,2,0
0,0,0,28,3,1,1,5,2,2,1,2,3
0,0,0,28,3,1,2,5,1,1,1,2,1
0,0,0,28,3,1,1,3,2,1,1,2,2
0,0,0,28,1,1,2,5,0,2,1,3,1
0,0,0,27,3,1,1,4,3,1,1,2,1
