0,0,0,25,0,0,1,3,3,1,2,2,3
0,0,0,24,0,1,1,5,0,0,2,4,3
0,0,0,25,0,0,1,4,1,1,1,3,3
0,0,0,24,0,1,1,5,1,1,1,3,3
0,0,0,24,0,1,2,4,1,1,2,4,2
0,0,0,24,0,1,1,3,2,2,2,3,2
0,0,0,22,12,6,8,9,8,6,3,2,4
9,0,14,20,9,7,8,9,7,5,2,4,4
14,0,35,13,12,10,9,9,6,6,4,1,2
14,0,35,10,18,7,9,7,10,5,4,3,1
14,0,13,10,22,4,11,10,10,4,5,2,0
14,0,12,10,20,5,11,10,10,4,5,1,0
14,0,13,13,14,4,10,9,12,2,5,1,0
13,0,35,13,9,4,8,10,10,11,2,1,2
14,0,12,19,7,2,8,14,12,8,3,0,3
13,0,12,17,8,2,11,14,12,7,1,0,3
12,0,35,14,6,3,13,12,6,1,0,4,6
11,0,37,6,7,5,14,11,7,2,0,4,5
6,0,41,0,10,10,14,10,9,3,1,3,4
7,0,37,23,5,3,5,8,6,6,2,3,4
11,0,10,24,2,5,6,7,7,5,3,2,5
4,0,0,28,10,6,4,4,6,7,5,0,1
4,0,0,26,14,7,4,5,7,7,5,1,2
9,0,26,22,10,3,4,7,8,11,4,0,3
14,0,39,17,6,4,7,12,12,7,3,0,2
14,0,18,16,7,4,8,13,11,8,3,0,1
13,0,19,13,9,5,11,13,9,6,2,0,3
13,0,9,11,10,5,12,11,9,6,2,0,4
13,0,11,11,10,5,11,11,10,6,3,0,4
12,0,13,11,10,6,10,11,10,5,3,0,3
11,0,9,7,13,8,12,10,8,5,2,0,4
10,0,34,7,13,8,11,10,8,5,4,0,4
10,0,38,6,13,11,10,8,7,4,4,0,3
8,0,39,3,17,11,10,6,6,5,4,0,3
6,0,9,0,25,8,6,4,10,7,3,0,4
4,0,9,0,30,7,3,6,11,6,2,0,4
4,0,10,0,28,10,3,3,10,6,3,1,3
3,0,43,0,24,8,3,5,10,8,3,2,3
2,0,43,0,20,10,4,3,8,9,4,4,4
1,0,40,0,19,11,5,4,5,9,4,4,5
0,0,35,22,0,5,6,7,4,5,3,3,2
0,0,0,23,0,1,2,4,2,2,2,3,2
0,0,0,24,0,1,1,4,1,1,1,4,2
0,0,0,24,0,0,1,4,3,2,2,3,4
0,0,0,23,0,1,2,3,2,1,2,4,2
0,0,0,24,0,1,2,4,0,1,2,3,2
0,0,0,24,0,1,1,4,1,1,2,4,2
0,0,0,24,0,1,3,3,0,1,2,3,3
0,0,0,24,0,0,0,4,2,1,2,3,3
0,0,0,24,0,1,1,5,1,2,2,3,3
